ProductID,ProductName,ProductStock,Price,Discount,Category_CategoryID
OFF-AP-10003040,"Versatile Product Basic",33,33.62,10,10
OFF-AP-10003057,"Versatile Product Basic",17,826.11,15,10
OFF-AP-10003099,"Versatile Product Basic",0,0.00,0,10
OFF-AP-10003217,"Versatile Product Basic",15,66.28,20,10
OFF-AP-10003266,"Versatile Product Basic",0,0.00,0,10
OFF-AP-10003278,"Versatile Product Basic",12,5.59,0,10
OFF-AP-10003281,"Versatile Product Basic",18,4.84,0,10
OFF-AP-10003287,"Versatile Product Basic",29,20.39,10,10
OFF-AP-10003590,"Versatile Product Basic",11,871.80,15,10
OFF-AP-10003622,"Versatile Product Basic",0,0.00,0,10
OFF-AP-10003779,"Versatile Product Basic",10,186.73,30,10
OFF-AP-10003842,"Versatile Product Basic",31,30.98,10,10
OFF-AP-10003849,"Versatile Product Basic",19,143.13,30,10
OFF-AP-10003860,"Versatile Product Basic",12,44.42,10,10
OFF-AP-10003884,"Versatile Product Basic",0,0.00,0,10
OFF-AP-10003914,"Versatile Product Basic",0,0.00,0,10
OFF-AP-10003971,"Versatile Product Basic",38,4.36,0,10
OFF-AP-10004036,"Versatile Product Basic",19,14.02,10,10
OFF-AP-10004052,"Versatile Product Basic",0,0.00,0,10
OFF-AP-10004136,"Versatile Product Basic",8,24.59,10,10
OFF-AP-10004233,"Versatile Product Basic",11,92.06,20,10
OFF-AP-10004249,"Versatile Product Basic",29,2.39,0,10
OFF-AP-10004336,"Versatile Product Basic",0,0.00,0,10
OFF-AP-10004487,"Versatile Product Basic",40,48.79,10,10
OFF-AP-10004532,"Versatile Product Basic",26,61.44,20,10
OFF-AP-10004540,"Versatile Product Basic",0,0.00,0,10
OFF-AP-10004655,"Versatile Product Basic",0,0.00,0,10
OFF-AP-10004708,"Versatile Product Basic",38,15.22,10,10
OFF-AP-10004785,"Versatile Product Basic",0,0.00,0,10
OFF-AP-10004859,"Versatile Product Basic",45,11.65,10,10
OFF-AP-10004868,"Versatile Product Basic",24,7.77,0,10
OFF-AP-10004980,"Versatile Product Basic",17,53.09,20,10
OFF-AR-10000034,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10000122,"Versatile Product Basic",31,5.58,0,7
OFF-AR-10000127,"Versatile Product Basic",29,5.25,0,7
OFF-AR-10000203,"Versatile Product Basic",24,10.27,10,7
OFF-AR-10000246,"Versatile Product Basic",30,5.56,0,7
OFF-AR-10000255,"Versatile Product Basic",16,11.68,10,7
OFF-AR-10000315,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10000369,"Versatile Product Basic",13,2.78,0,7
OFF-AR-10000380,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10000390,"Versatile Product Basic",28,3.30,0,7
OFF-AR-10000411,"Versatile Product Basic",8,38.26,10,7
OFF-AR-10000422,"Versatile Product Basic",19,1.75,0,7
OFF-AR-10000462,"Versatile Product Basic",17,3.20,0,7
OFF-AR-10000475,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10000538,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10000588,"Versatile Product Basic",34,39.68,10,7
OFF-AR-10000614,"Versatile Product Basic",25,10.71,10,7
OFF-AR-10000634,"Versatile Product Basic",30,3.42,0,7
OFF-AR-10000657,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10000658,"Versatile Product Basic",30,9.24,0,7
OFF-AR-10000716,"Versatile Product Basic",26,5.58,0,7
OFF-AR-10000799,"Versatile Product Basic",9,18.24,10,7
OFF-AR-10000817,"Versatile Product Basic",36,3.04,0,7
OFF-AR-10000823,"Versatile Product Basic",15,3.64,0,7
OFF-AR-10000896,"Versatile Product Basic",10,7.87,0,7
OFF-AR-10000914,"Versatile Product Basic",12,18.66,10,7
OFF-AR-10000937,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10000940,"Versatile Product Basic",31,2.94,0,7
OFF-AR-10001022,"Versatile Product Basic",6,2.84,0,7
OFF-AR-10001026,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10001044,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10001118,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10001130,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10001149,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10001166,"Versatile Product Basic",10,7.58,0,7
OFF-AR-10001177,"Versatile Product Basic",17,6.56,0,7
OFF-AR-10001216,"Versatile Product Basic",12,4.45,0,7
OFF-AR-10001221,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10001227,"Versatile Product Basic",10,8.82,0,7
OFF-AR-10001231,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10001246,"Versatile Product Basic",40,5.88,0,7
OFF-AR-10001315,"Versatile Product Basic",33,1.41,0,7
OFF-AR-10001374,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10001419,"Versatile Product Basic",39,9.91,0,7
OFF-AR-10001427,"Versatile Product Basic",13,5.98,0,7
OFF-AR-10001446,"Versatile Product Basic",26,23.10,10,7
OFF-AR-10001468,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10001473,"Versatile Product Basic",12,5.25,0,7
OFF-AR-10001545,"Versatile Product Basic",30,3.52,0,7
OFF-AR-10001547,"Versatile Product Basic",38,2.21,0,7
OFF-AR-10001573,"Versatile Product Basic",28,4.66,0,7
OFF-AR-10001615,"Versatile Product Basic",33,31.74,10,7
OFF-AR-10001662,"Versatile Product Basic",36,2.74,0,7
OFF-AR-10001683,"Versatile Product Basic",25,7.88,0,7
OFF-AR-10001725,"Versatile Product Basic",16,23.65,10,7
OFF-AR-10001761,"Versatile Product Basic",31,9.34,0,7
OFF-AR-10001770,"Versatile Product Basic",16,7.98,0,7
OFF-AR-10001860,"Versatile Product Basic",35,16.66,10,7
OFF-AR-10001868,"Versatile Product Basic",31,1.34,0,7
OFF-AR-10001897,"Versatile Product Basic",31,43.18,10,7
OFF-AR-10001915,"Versatile Product Basic",35,23.83,10,7
OFF-AR-10001919,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10001940,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10001953,"Versatile Product Basic",35,70.37,20,7
OFF-AR-10001954,"Versatile Product Basic",22,11.74,10,7
OFF-AR-10001955,"Versatile Product Basic",37,15.87,10,7
OFF-AR-10001958,"Versatile Product Basic",25,13.58,10,7
OFF-AR-10001972,"Versatile Product Basic",17,3.36,0,7
OFF-AR-10001988,"Versatile Product Basic",16,17.97,10,7
OFF-AR-10002053,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10002067,"Versatile Product Basic",35,15.87,10,7
OFF-AR-10002135,"Versatile Product Basic",33,144.60,30,7
OFF-AR-10002221,"Versatile Product Basic",10,4.16,0,7
OFF-AR-10002240,"Versatile Product Basic",19,75.48,20,7
OFF-AR-10002255,"Versatile Product Basic",13,2.30,0,7
OFF-AR-10002257,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10002280,"Versatile Product Basic",11,15.53,10,7
OFF-AR-10002335,"Versatile Product Basic",25,2.06,0,7
OFF-AR-10002375,"Versatile Product Basic",34,3.28,0,7
OFF-AR-10002399,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10002445,"Versatile Product Basic",34,11.33,10,7
OFF-AR-10002467,"Versatile Product Basic",16,4.77,0,7
OFF-AR-10002578,"Versatile Product Basic",15,5.76,0,7
OFF-AR-10002656,"Versatile Product Basic",31,10.69,10,7
OFF-AR-10002671,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10002704,"Versatile Product Basic",2,14.98,10,7
OFF-AR-10002766,"Versatile Product Basic",29,8.34,0,7
OFF-AR-10002804,"Versatile Product Basic",10,3.91,0,7
OFF-AR-10002818,"Versatile Product Basic",11,87.92,20,7
OFF-AR-10002833,"Versatile Product Basic",24,3.64,0,7
OFF-AR-10002952,"Versatile Product Basic",31,26.70,10,7
OFF-AR-10002956,"Versatile Product Basic",30,35.22,10,7
OFF-AR-10002987,"Versatile Product Basic",31,31.74,10,7
OFF-AR-10003045,"Versatile Product Basic",39,5.88,0,7
OFF-AR-10003056,"Versatile Product Basic",30,6.85,0,7
OFF-AR-10003087,"Versatile Product Basic",18,1.78,0,7
OFF-AR-10003156,"Versatile Product Basic",17,10.16,10,7
OFF-AR-10003158,"Versatile Product Basic",34,12.74,10,7
OFF-AR-10003179,"Versatile Product Basic",37,14.58,10,7
OFF-AR-10003183,"Versatile Product Basic",31,2.67,0,7
OFF-AR-10003190,"Versatile Product Basic",22,2.88,0,7
OFF-AR-10003217,"Versatile Product Basic",13,19.56,10,7
OFF-AR-10003251,"Versatile Product Basic",22,2.22,0,7
OFF-AR-10003338,"Versatile Product Basic",26,5.95,0,7
OFF-AR-10003373,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10003394,"Versatile Product Basic",31,8.82,0,7
OFF-AR-10003405,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10003469,"Versatile Product Basic",35,2.82,0,7
OFF-AR-10003477,"Versatile Product Basic",8,8.04,0,7
OFF-AR-10003478,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10003481,"Versatile Product Basic",31,5.25,0,7
OFF-AR-10003504,"Versatile Product Basic",40,10.27,10,7
OFF-AR-10003514,"Versatile Product Basic",55,6.37,0,7
OFF-AR-10003560,"Versatile Product Basic",26,9.73,0,7
OFF-AR-10003582,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10003602,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10003631,"Versatile Product Basic",35,14.52,10,7
OFF-AR-10003651,"Versatile Product Basic",26,5.25,0,7
OFF-AR-10003696,"Versatile Product Basic",5,34.58,10,7
OFF-AR-10003723,"Versatile Product Basic",8,3.38,0,7
OFF-AR-10003727,"Versatile Product Basic",22,16.99,10,7
OFF-AR-10003732,"Versatile Product Basic",40,2.78,0,7
OFF-AR-10003752,"Versatile Product Basic",22,18.48,10,7
OFF-AR-10003759,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10003770,"Versatile Product Basic",11,8.64,0,7
OFF-AR-10003772,"Versatile Product Basic",6,8.75,0,7
OFF-AR-10003811,"Versatile Product Basic",24,6.63,0,7
OFF-AR-10003829,"Versatile Product Basic",36,2.62,0,7
OFF-AR-10003856,"Versatile Product Basic",24,4.45,0,7
OFF-AR-10003876,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10003896,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10003903,"Versatile Product Basic",17,32.78,10,7
OFF-AR-10003958,"Versatile Product Basic",5,5.25,0,7
OFF-AR-10003986,"Versatile Product Basic",3,7.70,0,7
OFF-AR-10004010,"Versatile Product Basic",26,55.98,20,7
OFF-AR-10004022,"Versatile Product Basic",29,71.96,20,7
OFF-AR-10004027,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10004042,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10004062,"Versatile Product Basic",18,20.96,10,7
OFF-AR-10004078,"Versatile Product Basic",61,4.67,0,7
OFF-AR-10004165,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10004260,"Versatile Product Basic",18,25.98,10,7
OFF-AR-10004269,"Versatile Product Basic",31,4.13,0,7
OFF-AR-10004272,"Versatile Product Basic",6,3.36,0,7
OFF-AR-10004344,"Versatile Product Basic",40,35.97,10,7
OFF-AR-10004441,"Versatile Product Basic",30,8.28,0,7
OFF-AR-10004456,"Versatile Product Basic",19,43.92,10,7
OFF-AR-10004511,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10004582,"Versatile Product Basic",22,1.64,0,7
OFF-AR-10004587,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10004602,"Versatile Product Basic",33,36.78,10,7
OFF-AR-10004648,"Versatile Product Basic",22,40.30,10,7
OFF-AR-10004685,"Versatile Product Basic",0,0.00,0,7
OFF-AR-10004691,"Versatile Product Basic",10,42.76,10,7
OFF-AR-10004707,"Versatile Product Basic",5,2.48,0,7
OFF-AR-10004752,"Versatile Product Basic",25,5.34,0,7
OFF-AR-10004757,"Versatile Product Basic",49,2.62,0,7
OFF-AR-10004790,"Versatile Product Basic",6,19.15,10,7
OFF-AR-10004817,"Versatile Product Basic",13,15.48,10,7
OFF-AR-10004930,"Versatile Product Basic",8,6.70,0,7
OFF-AR-10004956,"Versatile Product Basic",12,13.39,10,7
OFF-AR-10004974,"Versatile Product Basic",4,9.84,0,7
OFF-AR-10004999,"Versatile Product Basic",33,11.96,10,7
OFF-BI-10000014,"Versatile Product Basic",38,2.18,0,9
OFF-BI-10000042,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10000050,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10000069,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10000088,"Versatile Product Basic",47,6.59,0,9
OFF-BI-10000136,"Versatile Product Basic",15,14.35,10,9
OFF-BI-10000138,"Versatile Product Basic",36,2.81,0,9
OFF-BI-10000145,"Versatile Product Basic",52,1.25,0,9
OFF-BI-10000174,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10000201,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10000216,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10000279,"Versatile Product Basic",12,2.89,0,9
OFF-BI-10000285,"Versatile Product Basic",29,3.14,0,9
OFF-BI-10000301,"Versatile Product Basic",61,1.94,0,9
OFF-BI-10000309,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10000315,"Versatile Product Basic",39,3.80,0,9
OFF-BI-10000320,"Versatile Product Basic",39,1.48,0,9
OFF-BI-10000343,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10000404,"Versatile Product Basic",19,1.72,0,9
OFF-BI-10000474,"Versatile Product Basic",42,9.62,0,9
OFF-BI-10000494,"Versatile Product Basic",8,1.04,0,9
OFF-BI-10000545,"Versatile Product Basic",59,456.59,15,9
OFF-BI-10000546,"Versatile Product Basic",57,1.73,0,9
OFF-BI-10000591,"Versatile Product Basic",10,1.17,0,9
OFF-BI-10000605,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10000632,"Versatile Product Basic",46,8.68,0,9
OFF-BI-10000666,"Versatile Product Basic",38,18.34,10,9
OFF-BI-10000756,"Versatile Product Basic",46,1.70,0,9
OFF-BI-10000773,"Versatile Product Basic",33,3.21,0,9
OFF-BI-10000778,"Versatile Product Basic",18,72.59,20,9
OFF-BI-10000822,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10000829,"Versatile Product Basic",42,10.78,10,9
OFF-BI-10000831,"Versatile Product Basic",11,2.38,0,9
OFF-BI-10000848,"Versatile Product Basic",17,1.64,0,9
OFF-BI-10000948,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10000962,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10000977,"Versatile Product Basic",55,6.08,0,9
OFF-BI-10001031,"Versatile Product Basic",35,3.20,0,9
OFF-BI-10001036,"Versatile Product Basic",52,9.14,0,9
OFF-BI-10001071,"Versatile Product Basic",38,51.18,20,9
OFF-BI-10001072,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10001078,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10001097,"Versatile Product Basic",40,1.87,0,9
OFF-BI-10001098,"Versatile Product Basic",36,4.28,0,9
OFF-BI-10001107,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10001116,"Versatile Product Basic",57,2.11,0,9
OFF-BI-10001120,"Versatile Product Basic",16,1889.99,5,9
OFF-BI-10001132,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10001153,"Versatile Product Basic",10,20.72,10,9
OFF-BI-10001191,"Versatile Product Basic",37,20.37,10,9
OFF-BI-10001196,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10001249,"Versatile Product Basic",51,3.83,0,9
OFF-BI-10001267,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10001294,"Versatile Product Basic",35,9.36,0,9
OFF-BI-10001308,"Versatile Product Basic",34,2.51,0,9
OFF-BI-10001359,"Versatile Product Basic",44,538.19,15,9
OFF-BI-10001460,"Versatile Product Basic",30,18.18,10,9
OFF-BI-10001510,"Versatile Product Basic",40,18.34,10,9
OFF-BI-10001524,"Versatile Product Basic",86,16.78,10,9
OFF-BI-10001525,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10001543,"Versatile Product Basic",34,21.59,10,9
OFF-BI-10001553,"Versatile Product Basic",29,7.31,0,9
OFF-BI-10001575,"Versatile Product Basic",24,18.59,10,9
OFF-BI-10001597,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10001617,"Versatile Product Basic",34,2.07,0,9
OFF-BI-10001628,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10001634,"Versatile Product Basic",28,4.37,0,9
OFF-BI-10001636,"Versatile Product Basic",54,6.74,0,9
OFF-BI-10001658,"Versatile Product Basic",38,4.98,0,9
OFF-BI-10001670,"Versatile Product Basic",50,15.08,10,9
OFF-BI-10001679,"Versatile Product Basic",25,5.33,0,9
OFF-BI-10001718,"Versatile Product Basic",60,57.58,20,9
OFF-BI-10001721,"Versatile Product Basic",28,8.55,0,9
OFF-BI-10001757,"Versatile Product Basic",62,2.95,0,9
OFF-BI-10001758,"Versatile Product Basic",30,9.61,0,9
OFF-BI-10001759,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10001765,"Versatile Product Basic",29,6.93,0,9
OFF-BI-10001787,"Versatile Product Basic",22,5.23,0,9
OFF-BI-10001890,"Versatile Product Basic",41,2.86,0,9
OFF-BI-10001900,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10001922,"Versatile Product Basic",39,1.19,0,9
OFF-BI-10001982,"Versatile Product Basic",29,3.26,0,9
OFF-BI-10001989,"Versatile Product Basic",50,12.59,10,9
OFF-BI-10002003,"Versatile Product Basic",35,3.98,0,9
OFF-BI-10002012,"Versatile Product Basic",58,1.08,0,9
OFF-BI-10002026,"Versatile Product Basic",80,15.62,10,9
OFF-BI-10002049,"Versatile Product Basic",16,2.93,0,9
OFF-BI-10002071,"Versatile Product Basic",40,3.49,0,9
OFF-BI-10002072,"Versatile Product Basic",22,10.43,10,9
OFF-BI-10002082,"Versatile Product Basic",61,19.97,10,9
OFF-BI-10002103,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10002133,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10002160,"Versatile Product Basic",22,2.29,0,9
OFF-BI-10002194,"Versatile Product Basic",15,4.79,0,9
OFF-BI-10002215,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10002225,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10002309,"Versatile Product Basic",37,8.93,0,9
OFF-BI-10002353,"Versatile Product Basic",55,9.26,0,9
OFF-BI-10002393,"Versatile Product Basic",19,2.30,0,9
OFF-BI-10002412,"Versatile Product Basic",29,5.80,0,9
OFF-BI-10002414,"Versatile Product Basic",15,7.52,0,9
OFF-BI-10002429,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10002432,"Versatile Product Basic",34,3.04,0,9
OFF-BI-10002437,"Versatile Product Basic",11,24.45,10,9
OFF-BI-10002498,"Versatile Product Basic",38,5.61,0,9
OFF-BI-10002557,"Versatile Product Basic",34,1.37,0,9
OFF-BI-10002571,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10002609,"Versatile Product Basic",31,1.19,0,9
OFF-BI-10002706,"Versatile Product Basic",28,8.57,0,9
OFF-BI-10002735,"Versatile Product Basic",49,51.47,20,9
OFF-BI-10002764,"Versatile Product Basic",40,1.94,0,9
OFF-BI-10002794,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10002799,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10002813,"Versatile Product Basic",47,1.19,0,9
OFF-BI-10002824,"Versatile Product Basic",42,8.95,0,9
OFF-BI-10002827,"Versatile Product Basic",39,3.32,0,9
OFF-BI-10002852,"Versatile Product Basic",39,9.89,0,9
OFF-BI-10002854,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10002867,"Versatile Product Basic",34,23.91,10,9
OFF-BI-10002897,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10002931,"Versatile Product Basic",18,25.16,10,9
OFF-BI-10002949,"Versatile Product Basic",28,1.82,0,9
OFF-BI-10002954,"Versatile Product Basic",26,2.74,0,9
OFF-BI-10002976,"Versatile Product Basic",28,7.43,0,9
OFF-BI-10002982,"Versatile Product Basic",54,1.36,0,9
OFF-BI-10003007,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10003091,"Versatile Product Basic",100,67.19,20,9
OFF-BI-10003094,"Versatile Product Basic",13,1.41,0,9
OFF-BI-10003166,"Versatile Product Basic",30,3.44,0,9
OFF-BI-10003196,"Versatile Product Basic",38,2.99,0,9
OFF-BI-10003274,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10003291,"Versatile Product Basic",52,5.24,0,9
OFF-BI-10003305,"Versatile Product Basic",34,4.78,0,9
OFF-BI-10003314,"Versatile Product Basic",30,1.93,0,9
OFF-BI-10003350,"Versatile Product Basic",13,5.74,0,9
OFF-BI-10003355,"Versatile Product Basic",33,3.98,0,9
OFF-BI-10003364,"Versatile Product Basic",37,46.67,10,9
OFF-BI-10003429,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10003460,"Versatile Product Basic",42,0.88,0,9
OFF-BI-10003476,"Versatile Product Basic",37,3.44,0,9
OFF-BI-10003527,"Versatile Product Basic",37,762.59,15,9
OFF-BI-10003529,"Versatile Product Basic",22,0.85,0,9
OFF-BI-10003638,"Versatile Product Basic",43,11.61,10,9
OFF-BI-10003650,"Versatile Product Basic",30,157.79,30,9
OFF-BI-10003655,"Versatile Product Basic",13,18.24,10,9
OFF-BI-10003656,"Versatile Product Basic",48,51.00,20,9
OFF-BI-10003669,"Versatile Product Basic",34,4.86,0,9
OFF-BI-10003676,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10003684,"Versatile Product Basic",58,13.19,10,9
OFF-BI-10003694,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10003707,"Versatile Product Basic",49,6.10,0,9
OFF-BI-10003708,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10003712,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10003718,"Versatile Product Basic",15,590.35,15,9
OFF-BI-10003719,"Versatile Product Basic",29,29.94,10,9
OFF-BI-10003727,"Versatile Product Basic",40,0.84,0,9
OFF-BI-10003784,"Versatile Product Basic",18,1.34,0,9
OFF-BI-10003876,"Versatile Product Basic",100,64.20,20,9
OFF-BI-10003910,"Versatile Product Basic",42,2.31,0,9
OFF-BI-10003925,"Versatile Product Basic",35,310.39,15,9
OFF-BI-10003963,"Versatile Product Basic",19,29.12,10,9
OFF-BI-10003981,"Versatile Product Basic",41,2.72,0,9
OFF-BI-10003982,"Versatile Product Basic",61,12.46,10,9
OFF-BI-10003984,"Versatile Product Basic",52,8.56,0,9
OFF-BI-10004001,"Versatile Product Basic",50,6.82,0,9
OFF-BI-10004002,"Versatile Product Basic",24,10.38,10,9
OFF-BI-10004022,"Versatile Product Basic",38,0.56,0,9
OFF-BI-10004040,"Versatile Product Basic",47,3.11,0,9
OFF-BI-10004094,"Versatile Product Basic",16,2.66,0,9
OFF-BI-10004099,"Versatile Product Basic",26,7.68,0,9
OFF-BI-10004139,"Versatile Product Basic",17,17.46,10,9
OFF-BI-10004140,"Versatile Product Basic",46,0.90,0,9
OFF-BI-10004141,"Versatile Product Basic",16,1.27,0,9
OFF-BI-10004182,"Versatile Product Basic",25,1.25,0,9
OFF-BI-10004187,"Versatile Product Basic",34,3.76,0,9
OFF-BI-10004209,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10004224,"Versatile Product Basic",45,13.46,10,9
OFF-BI-10004230,"Versatile Product Basic",26,20.72,10,9
OFF-BI-10004233,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10004236,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10004308,"Versatile Product Basic",19,6.29,0,9
OFF-BI-10004318,"Versatile Product Basic",30,51.90,20,9
OFF-BI-10004330,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10004352,"Versatile Product Basic",8,2.03,0,9
OFF-BI-10004364,"Versatile Product Basic",43,3.56,0,9
OFF-BI-10004390,"Versatile Product Basic",18,505.18,15,9
OFF-BI-10004410,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10004465,"Versatile Product Basic",25,3.17,0,9
OFF-BI-10004492,"Versatile Product Basic",34,6.32,0,9
OFF-BI-10004506,"Versatile Product Basic",15,2.47,0,9
OFF-BI-10004519,"Versatile Product Basic",35,99.59,20,9
OFF-BI-10004528,"Versatile Product Basic",18,2.69,0,9
OFF-BI-10004584,"Versatile Product Basic",29,189.59,30,9
OFF-BI-10004593,"Versatile Product Basic",45,62.88,20,9
OFF-BI-10004600,"Versatile Product Basic",100,551.99,15,9
OFF-BI-10004632,"Versatile Product Basic",56,20.72,10,9
OFF-BI-10004654,"Versatile Product Basic",42,2.31,0,9
OFF-BI-10004656,"Versatile Product Basic",34,1.73,0,9
OFF-BI-10004716,"Versatile Product Basic",5,8.90,0,9
OFF-BI-10004728,"Versatile Product Basic",67,2.89,0,9
OFF-BI-10004738,"Versatile Product Basic",16,5.68,0,9
OFF-BI-10004781,"Versatile Product Basic",17,9.52,0,9
OFF-BI-10004817,"Versatile Product Basic",35,9.58,0,9
OFF-BI-10004826,"Versatile Product Basic",24,13.21,10,9
OFF-BI-10004828,"Versatile Product Basic",24,5.02,0,9
OFF-BI-10004876,"Versatile Product Basic",10,2.50,0,9
OFF-BI-10004965,"Versatile Product Basic",26,4.60,0,9
OFF-BI-10004967,"Versatile Product Basic",37,1.87,0,9
OFF-BI-10004970,"Versatile Product Basic",0,0.00,0,9
OFF-BI-10004995,"Versatile Product Basic",35,1088.79,5,9
OFF-EN-10000056,"Versatile Product Basic",37,99.57,20,13
OFF-EN-10000461,"Versatile Product Basic",35,13.98,10,13
OFF-EN-10000483,"Versatile Product Basic",0,0.00,0,13
OFF-EN-10000781,"Versatile Product Basic",12,26.22,10,13
OFF-EN-10000927,"Versatile Product Basic",25,35.89,10,13
OFF-EN-10001028,"Versatile Product Basic",11,28.75,10,13
OFF-EN-10001099,"Versatile Product Basic",24,15.65,10,13
OFF-EN-10001137,"Versatile Product Basic",0,0.00,0,13
OFF-EN-10001141,"Versatile Product Basic",0,0.00,0,13
OFF-EN-10001219,"Versatile Product Basic",28,7.64,0,13
OFF-EN-10001335,"Versatile Product Basic",0,0.00,0,13
OFF-EN-10001415,"Versatile Product Basic",13,4.46,0,13
OFF-EN-10001434,"Versatile Product Basic",0,0.00,0,13
OFF-EN-10001453,"Versatile Product Basic",0,0.00,0,13
OFF-EN-10001509,"Versatile Product Basic",41,1.63,0,13
OFF-EN-10001532,"Versatile Product Basic",18,16.98,10,13
OFF-EN-10001535,"Versatile Product Basic",3,7.07,0,13
OFF-EN-10001539,"Versatile Product Basic",34,15.56,10,13
OFF-EN-10001749,"Versatile Product Basic",3,29.81,10,13
OFF-EN-10001990,"Versatile Product Basic",30,11.36,10,13
OFF-EN-10002230,"Versatile Product Basic",25,134.29,30,13
OFF-EN-10002312,"Versatile Product Basic",12,8.87,0,13
OFF-EN-10002500,"Versatile Product Basic",39,12.78,10,13
OFF-EN-10002504,"Versatile Product Basic",0,0.00,0,13
OFF-EN-10002592,"Versatile Product Basic",0,0.00,0,13
OFF-EN-10002600,"Versatile Product Basic",0,0.00,0,13
OFF-EN-10002621,"Versatile Product Basic",11,7.82,0,13
OFF-EN-10002831,"Versatile Product Basic",0,0.00,0,13
OFF-EN-10002973,"Versatile Product Basic",15,8.96,0,13
OFF-EN-10002986,"Versatile Product Basic",16,62.96,20,13
OFF-EN-10003001,"Versatile Product Basic",24,167.96,30,13
